Date,Symbol,AVG Price,High,Low
2021-10-14,BTC,57777.294094936,58405.145904748,57288.849128639
2021-10-13,BTC,56164.305014678,57622.820831289,54824.765072765
2021-10-12,BTC,56761.541376891,57568.471040469,55442.869656135
2021-10-11,BTC,56792.212046061,57633.552771225,54873.764763878
2021-10-10,BTC,55213.889391113,55834.038259189,54576.23088547
2021-10-09,BTC,54787.353936249,55249.828254295,54072.267691456
2021-10-08,BTC,54497.462231347,55522.999948669,53855.225537354
2021-10-07,BTC,54444.621970962,55133.196331454,53929.754445144
2021-10-06,BTC,52992.049997945,55312.87119824,50713.689867424
2021-10-05,BTC,50105.831565502,51710.98097624,49224.653710145
2021-10-04,BTC,48199.882954972,49344.397552922,47536.971414292
2021-10-03,BTC,48077.034150428,49082.214585158,47412.032484642
2021-10-02,BTC,47894.302328415,48200.630412517,47654.350240041
2021-10-01,BTC,46086.796178337,48336.405655828,43556.372688166
2021-09-30,BTC,43298.229266859,43888.319297783,41814.166607333
2021-09-29,BTC,41877.319835883,42471.692527242,41118.615585843
2021-09-28,BTC,41979.291018028,42707.105605706,41336.571001846
2021-09-27,BTC,43554.651438974,44167.291913943,42808.835438405
2021-09-26,BTC,42839.921201628,43666.182869446,41410.617784963
2021-09-25,BTC,42630.571215501,42833.428683607,42172.868478033
2021-09-24,BTC,43590.085046327,44819.188439159,42069.066908902
2021-09-23,BTC,43918.822816701,44867.488777489,43245.855386587
2021-09-22,BTC,43121.90448656,43692.318275678,42071.695437558
2021-09-21,BTC,42673.935054019,43479.659853511,40745.707732291
2021-09-20,BTC,44646.135315279,47141.930958498,42927.605021696
2021-09-19,BTC,47771.936689372,48212.674761792,47190.877480133
2021-09-18,BTC,48269.973510569,48749.366074448,47251.159449586
2021-09-17,BTC,47603.032772208,48131.605621119,47043.97583049
2021-09-16,BTC,47907.463153218,48431.700293954,47230.362941435
2021-09-15,BTC,47646.430657314,48383.120015967,46987.518010239
2021-09-14,BTC,46076.087819148,47122.119922535,45128.808674689
2021-09-13,BTC,44851.167221446,46157.100852021,44298.177738926
2021-09-12,BTC,45702.625557705,46242.948816317,44947.103386775
2021-09-11,BTC,45453.21479362,45828.083674675,45059.262859233
2021-09-10,BTC,45970.97176243,46913.721489092,44610.987979705
2021-09-09,BTC,46503.99392838,47115.264353187,46076.909689141
2021-09-08,BTC,46406.3402794,47340.468722009,45257.491208973
2021-09-07,BTC,50008.44014195,52711.349757116,46578.353620444
2021-09-06,BTC,51762.218364634,52476.849627296,51343.520616947
2021-09-05,BTC,50393.330082633,51690.706696144,49817.486618205
2021-09-04,BTC,50122.914702692,50375.989677841,49711.929001547
2021-09-03,BTC,49920.240405007,50705.339007065,48741.907148079
2021-09-02,BTC,49632.517349811,50027.433528395,48828.084961548
2021-09-01,BTC,47745.274865932,48739.171283979,46763.502935204
2021-08-31,BTC,47385.00728171,48059.804499449,46939.974708091
2021-08-30,BTC,48148.966347955,48760.882522414,47289.587430984
2021-08-29,BTC,48694.205687212,49455.132792903,48177.033850208
2021-08-28,BTC,48898.460292511,49135.944167715,48656.96193288
2021-08-27,BTC,47748.959669773,49003.072951359,46761.237522177
2021-08-26,BTC,47377.450690324,49086.27119104,46816.302047611
2021-08-25,BTC,48259.96163327,48985.83222369,47398.200531878
2021-08-24,BTC,48926.672902214,49767.551951708,48061.654614396
2021-08-23,BTC,49891.241073846,50344.785180063,49281.984061765
2021-08-22,BTC,48913.5762953,49354.32347677,48448.560015779
2021-08-21,BTC,49011.521149175,49537.464867283,48543.79190902
2021-08-20,BTC,47683.242523593,49167.972132785,46764.886863673
2021-08-19,BTC,45200.637774387,46652.062901457,44214.693007209
2021-08-18,BTC,45140.497508465,45835.014769885,44660.35849267
2021-08-17,BTC,45971.322639629,46938.408770223,44735.567174981
2021-08-16,BTC,46902.832111997,47621.065259638,45871.077167979
2021-08-15,BTC,46444.146847491,47255.500475137,45798.132059669
2021-08-14,BTC,47112.604480833,47719.515486207,46353.560596109
2021-08-13,BTC,46161.586492759,47652.045029127,44502.360439423
2021-08-12,BTC,44926.827472245,46120.301033625,44058.066411994
2021-08-11,BTC,46065.984225472,46586.544593206,45539.004074865
2021-08-10,BTC,45638.582813502,46118.732060683,44990.357691306
2021-08-09,BTC,44860.89029229,46263.560629267,43163.042182204
2021-08-08,BTC,44325.488899119,45021.68204111,43633.864275959
2021-08-07,BTC,43540.081287329,44215.587884425,42763.703145782
2021-08-06,BTC,40706.410159631,42934,39042.445100301
2021-08-05,BTC,39414.971861279,40968.920543607,37924
2021-08-04,BTC,38773.283686617,39988.5,37804.280044746
2021-08-03,BTC,38673.59163715,39280.03784729,38068.103023062
2021-08-02,BTC,39593.177762867,40215.835129894,38966.110425297
2021-08-01,BTC,41485.67425985,42302.826502768,40042.427513771
2021-07-31,BTC,41564.016894191,41983.110851718,41201.635987099
2021-07-30,BTC,39631.047207388,41485.65419049,38602.321695116
2021-07-29,BTC,39888.087318627,40331.950093031,39575.221595305
2021-07-28,BTC,39799.020201922,40387.612824148,39088.178674489
2021-07-27,BTC,37655.662746111,38924.303157185,36682.56011839
2021-07-26,BTC,38260.198926128,39916.996498,35658.809232718
2021-07-25,BTC,34374.655754935,34895.216619502,34039.448320599
2021-07-24,BTC,33883.553125471,34403.521565966,33549.030147621
2021-07-23,BTC,32520.731398356,33334.448594378,32151.493807119
2021-07-22,BTC,32151.725833527,32413.711245321,31875.333183541
2021-07-21,BTC,31150.062065369,32147.45794048,29677.01207195
2021-07-20,BTC,29885.666059378,30903.132062598,29602.330580748
2021-07-19,BTC,31208.953679745,31822.733856539,30678.788590025
2021-07-18,BTC,31811.788655255,32245.549819023,31425.860204964
2021-07-17,BTC,31595.98154491,31856.389007155,31347.072860862
2021-07-16,BTC,31808.05696564,32114.940482664,31305
2021-07-15,BTC,32155.906010969,33023.553228455,31410.94603908
2021-07-14,BTC,32522.65067251,32959.126373174,31887.656065995
2021-07-13,BTC,32910.550434217,33281.459693756,32465.885816137
2021-07-12,BTC,33752.788179892,34499.75573106,32895.649595954
2021-07-11,BTC,33863.676931488,34521.146180208,33487.161056762
2021-07-10,BTC,33745.29842555,34142.701493133,33340.075324075
2021-07-09,BTC,33195.368442495,33985.437831645,32521.975898668
2021-07-08,BTC,32935.713071493,33547.333101449,32456.968487322
2021-07-07,BTC,34593.810964306,34908.320649311,34037.387038408
2021-07-06,BTC,34210.033281259,34888.696074157,33896.463844973
2021-07-05,BTC,34165.798817142,35005.679405064,33588.809780594
2021-07-04,BTC,35298.264544029,35712.005146048,34498.768311201
2021-07-03,BTC,34332.668383941,34767.268818513,33497.919343222
2021-07-02,BTC,33338.515829575,33797.881799016,32880.217571569
2021-07-01,BTC,33795.726230414,34968.610240838,33189.734548845
2021-06-30,BTC,34980.214269511,36034.635820773,34284.982132836
2021-06-29,BTC,35588.09138736,36426.092776959,34485.364164697
2021-06-28,BTC,34517.95178641,34970.602548224,34195.066631449
2021-06-27,BTC,33113.768174927,34471.616018327,32436.121218366
2021-06-26,BTC,31527.804802178,32332.276691964,30526.478185025
2021-06-25,BTC,33404.623530205,35181.528794846,31446.646497544
2021-06-24,BTC,33791.761720648,34960.182906301,32633.63386758
2021-06-23,BTC,33770.714070892,34468.534552767,32637.349387402
2021-06-22,BTC,32048.218036287,32962.898370889,29734.678285624
2021-06-21,BTC,33182.68777833,35464.894275272,31779.972228019
2021-06-20,BTC,35118.282646312,35861.668421539,33698.949533168
2021-06-19,BTC,35871.189264245,36270.358195576,35272.931690688
2021-06-18,BTC,37085.361123808,38107.011108502,35507.417002403
2021-06-17,BTC,38660.304584662,39404.291395024,37741.400289869
2021-06-16,BTC,39493.754578515,40396.340263073,38367.372346941
2021-06-15,BTC,40270.735496161,41081.969280372,39962.472161733
2021-06-14,BTC,39649.284487917,40697.691944793,38957.284647789
2021-06-13,BTC,36395.985295355,39068.741565428,34955.276714784
2021-06-12,BTC,35872.908281252,37175.424454299,35401.047458858
2021-06-11,BTC,37017.331826908,37524.387211106,36257.349945105
2021-06-10,BTC,37026.511763116,38018.954820862,36230.394088486
2021-06-09,BTC,34876.333098909,37312.262436594,32636.366965646
2021-06-08,BTC,32924.511311924,33759.429705205,31506.813210866
2021-06-07,BTC,35946.676611533,36722.478133263,33985.23577282
2021-06-06,BTC,35977.702830735,36281.97684749,35473.597614274
2021-06-05,BTC,36634.068848837,37888.173098807,35187.250002968
2021-06-04,BTC,37105.780198384,38858.933995247,36250.121943541
2021-06-03,BTC,38562.741998649,39393.224278707,37298.603277413
2021-06-02,BTC,37304.386190137,38062.471061274,36122.063968516
2021-06-01,BTC,36599.312586778,37626.927972797,36001.174924251
2021-05-31,BTC,36205.768796499,37271.124746575,34497.292960929
2021-05-30,BTC,35509.297136647,36197.522867952,33881.320713287
2021-05-29,BTC,35286.813510803,36867.018906911,33946.227894715
2021-05-28,BTC,36659.42388697,38436.229252017,35189.021169886
2021-05-27,BTC,38815.82687211,40174.689487579,37523.59915522
2021-05-26,BTC,39335.472556473,40522.479593905,38292.767597052
2021-05-25,BTC,38149.550161635,39437.958984422,36945.406260917
2021-05-24,BTC,37061.732912479,39322.877681326,35094.513252335
2021-05-23,BTC,35078.302914361,38198.828161947,32072.325284353
2021-05-22,BTC,37534.040077942,38508.658414491,36043.499382231
2021-05-21,BTC,39148.031238416,41788.707145216,35503.78726363
2021-05-20,BTC,39891.268715283,42199.218762966,36680.884963816
2021-05-19,BTC,39047.665458214,43048.676885341,33470.636595938
2021-05-18,BTC,44291.839511291,45527.185954269,42791.992209994
2021-05-17,BTC,44378.981771923,46207.779646209,42714.970398228
2021-05-16,BTC,47760.64830342,49469.432537868,44771.827112177
2021-05-15,BTC,48856.339430135,50273.097540381,47531.833531199
2021-05-14,BTC,50249.453690947,51490.404123699,49319.252495266
2021-05-13,BTC,49845.459841953,51150.876282708,48057.34875915
2021-05-12,BTC,56084.092336611,57585.939339965,51797.601362695
2021-05-11,BTC,56074.44300637,56943.610070412,55267.817894161
2021-05-10,BTC,57848.552405726,59369.280089806,55410.040953183
2021-05-09,BTC,58103.866502232,59075.664719939,57067.086412629
2021-05-08,BTC,58668.820241903,59450.702163989,57543.788915881
2021-05-07,BTC,56912.72130044,58380.577684993,55681.817862256
2021-05-06,BTC,57069.211813745,58035.592655639,55888.465878802
2021-05-05,BTC,55942.436071784,57656.552173736,54124.45494134
2021-05-04,BTC,55376.928116543,56733.237904252,53890.799058641
2021-05-03,BTC,58035.305121064,58920.983361527,57007.566004954
2021-05-02,BTC,56940.587569886,57606.057649432,56463.144518126
2021-05-01,BTC,57818.374867691,58315.598595672,57278.547154402
2021-04-30,BTC,55215.939524484,57404.635101257,53454.991325298
2021-04-29,BTC,53924.769778445,54926.811964122,52793.067520038
2021-04-28,BTC,54816.443299692,55583.676732435,54147.806661527
2021-04-27,BTC,54656.678056222,55229.196764781,53589.025525001
2021-04-26,BTC,53017.080058393,54062.223364435,50268.460659163
2021-04-25,BTC,49738.535389729,50466.092263655,47991.126722186
2021-04-24,BTC,50060.524604915,50911.01247531,49118.097322817
2021-04-23,BTC,49890.02947626,51815.7960762,48293.357345605
2021-04-22,BTC,53919.134540414,55187.418026111,51553.616675386
2021-04-21,BTC,55519.243671911,56411.5607079,54122.909039494
2021-04-20,BTC,55641.88144215,56858.514093218,54014.06838488
2021-04-19,BTC,56292.115572078,57083.316843808,54959.513431787
2021-04-18,BTC,56374.159294331,60613.5500852,54177.237782365
2021-04-17,BTC,61554.856812206,62428.515126466,60664.666346492
2021-04-16,BTC,61824.890798184,63368.140725971,60620.162882873
2021-04-15,BTC,63119.609027729,63711.367474073,62344.472667031
2021-04-14,BTC,63550.177682331,64611.125397894,62117.921180913
2021-04-13,BTC,62173.160467912,63340.991881646,60266.1035917
2021-04-12,BTC,60178.718030216,60862.227633158,59797.784649701
2021-04-11,BTC,59896.989530594,60491.195460177,59476.813416743
2021-04-10,BTC,59929.112334293,60819.018788072,58231.392838685
2021-04-09,BTC,58299.506523769,58680.998730273,57948.754442285
2021-04-08,BTC,57286.783657541,58149.620326664,56267.169973254
2021-04-07,BTC,56950.381594535,58041.40947988,55917.366744557
2021-04-06,BTC,58394.210295846,59014.847152616,57768.926078917
2021-04-05,BTC,58224.881497108,59178.079713887,57293.937100339
2021-04-04,BTC,58213.924843744,58781.879691531,57396.087003035
2021-04-03,BTC,59240.195795193,59754.035224397,57907.558568045
2021-04-02,BTC,59573.870375527,59952.883161921,58999.574309175
2021-04-01,BTC,59141.002501452,59473.929561647,58607.049772695
2021-03-31,BTC,58916.233585406,59562.00683896,57994.639671202
2021-03-30,BTC,58495.476546454,59342.846394044,57428.018853976
2021-03-29,BTC,57057.447530079,58163.899585332,55334.486915309
2021-03-28,BTC,56013.327149124,56553.626831569,55229.209667199
2021-03-27,BTC,54166.754462552,56444.676888218,53251.997966168
2021-03-26,BTC,53284.986209588,54836.141627197,52106.395643717
2021-03-25,BTC,52288.182148412,53147.838280958,51077.890010416
2021-03-24,BTC,55303.317622649,56953.920522125,52920.177275386
2021-03-23,BTC,54813.926205243,55797.63585619,53569.802569882
2021-03-22,BTC,56958.019567011,58030.3000251,54556.877193813
2021-03-21,BTC,57422.078444863,58673.268453561,56237.445302461
2021-03-20,BTC,59008.679614787,59697.602102998,58478.495455826
2021-03-19,BTC,58448.994367582,59113.386001646,57157.168148399
2021-03-18,BTC,58558.088631235,59711.290761218,56833.227127111
2021-03-17,BTC,56328.496847152,58727.336096947,55245.981674043
2021-03-16,BTC,55249.140648144,56401.809117245,53925.675871692
2021-03-15,BTC,57479.668441619,60144.68812663,55852.002489204
2021-03-14,BTC,60409.555904031,61221.032975951,59716.656136612
2021-03-13,BTC,58747.803085631,61111.197091695,56418.552333665
2021-03-12,BTC,56846.915374612,57435.779929683,55761.858706598
2021-03-11,BTC,56228.286659887,57895.137085953,54715.633518375
2021-03-10,BTC,55221.768368589,56927.066350845,53544.721590834
2021-03-09,BTC,53901.153371059,54542.805322473,52156.645936452
2021-03-08,BTC,50850.688826818,51956.708778669,49845.297469215
2021-03-07,BTC,50221.017643649,51002.626685964,49131.948567489
2021-03-06,BTC,48419.833304729,49023.065870271,47444.442301812
2021-03-05,BTC,47653.643676187,49105.144956233,46510.894002082
2021-03-04,BTC,50233.249653066,51436.331838905,47923.41917598
2021-03-03,BTC,50409.124802523,51919.815803755,48419.704716396
2021-03-02,BTC,48613.948460494,49772.176844594,47413.957206433
2021-03-01,BTC,47531.338030765,49475.230410041,45839.648907016
2021-02-28,BTC,44871.779055674,46169.77123405,43807.967778438
2021-02-27,BTC,47118.801093668,47768.393624504,45764.041323326
2021-02-26,BTC,46617.257029561,47917.345863009,45347.920039689
2021-02-25,BTC,49989.849093823,51410.389297577,47823.499767796
2021-02-24,BTC,49815.010447266,50961.738315372,47865.695384967
2021-02-23,BTC,48882.335257465,53790.011374071,46377.952999126
2021-02-22,BTC,54663.137661182,57080.43875117,51459.984593772
2021-02-21,BTC,57013.305589749,58076.602981414,55820.34579821
2021-02-20,BTC,56085.401771087,56904.160239243,55216.59462595
2021-02-19,BTC,52899.211360525,55737.871214489,51088.471383556
2021-02-18,BTC,51888.509761465,52394.703110528,51275.716264747
2021-02-17,BTC,50850.989685332,52261.579851703,49166.26009305
2021-02-16,BTC,48815.721887212,49452.610100717,47650.193796121
2021-02-15,BTC,47766.181670179,48685.040449214,46712.694570288
2021-02-14,BTC,48532.252688792,49336.089829101,47384.466560412
2021-02-13,BTC,47248.760112348,47833.567009598,46615.518939225
2021-02-12,BTC,47557.278452017,48295.725065942,47082.206956051
2021-02-11,BTC,46145.252511007,47879.805055342,44369.887463477
2021-02-10,BTC,45719.314013072,46767.064518982,44515.906367956
2021-02-09,BTC,46605.258806525,47616.865136629,45720.769893019
2021-02-08,BTC,41171.220521725,45621.470747851,38464.416530746
2021-02-07,BTC,38711.091754989,39490.861689106,37883.476819907
2021-02-06,BTC,39826.998060574,40779.354251034,38405.832806422
2021-02-05,BTC,37632.688172726,38283.938118011,36802.360611793
2021-02-04,BTC,37482.407864187,38226.677279263,36667.236123447
2021-02-03,BTC,36556.17963452,37439.061774884,35867.797336955
2021-02-02,BTC,34742.060441177,35771.122792582,33661.527791606
2021-02-01,BTC,33712.490643818,34294.382659674,32566.148851735
2021-01-31,BTC,33463.088181936,34220.219449279,32578.712350063
2021-01-30,BTC,34050.22045227,34604.981618227,33444.08558578
2021-01-29,BTC,34984.969773858,37732.412873587,32433.635687947
2021-01-28,BTC,31759.083745874,33441.720520721,30297.390581154
2021-01-27,BTC,31121.560937357,32332.790911184,29936.670076219
2021-01-26,BTC,31976.621566592,32681.739400444,31406.960013371
2021-01-25,BTC,33395.973581713,34667.048381851,32375.93205569
2021-01-24,BTC,32258.635907496,32880.854278856,31424.953151315
2021-01-23,BTC,32391.250648218,33087.486490951,31918.263200769
2021-01-22,BTC,31838.956130471,33508.251967265,29670.289009094
2021-01-21,BTC,32986.341227099,35291.242632292,30768.111330952
2021-01-20,BTC,35139.522563886,36225.895773512,34204.748821523
2021-01-19,BTC,36909.073435034,37560.088373355,36406.056959144
2021-01-18,BTC,36061.789950123,36952.921619264,35126.706266104
2021-01-17,BTC,35676.894012375,36571.659031528,34595.88301834
2021-01-16,BTC,36829.250605187,37509.313802701,35971.368827176
2021-01-15,BTC,37485.717385032,39444.38615275,35280.736062056
2021-01-14,BTC,38487.141333778,39703.051086586,37165.901075701
2021-01-13,BTC,34620.200075359,37299.045441969,32879.785447572
2021-01-12,BTC,34848.318914184,36098.338473411,33393.404227451
2021-01-11,BTC,34279.782282305,37579.138041427,31134.937656583
2021-01-10,BTC,39744.924080936,41094.411575497,36988.321996501
2021-01-09,BTC,40363.71586384,41065.393921387,39285.161259939
2021-01-08,BTC,39767.496182271,41439.479592512,37664.918315212
2021-01-07,BTC,37984.052352743,39606.158415482,36855.45271089
2021-01-06,BTC,34829.190298446,36396.635569627,33810.776227253
2021-01-05,BTC,32238.389122598,34163.089913802,30770.31455025
2021-01-04,BTC,31858.547260038,33316.129990092,30257.846072944
2021-01-03,BTC,33472.804333213,34352.669751436,32249.872615326
2021-01-02,BTC,30720.193886969,33054.642817948,29238.75384281
2021-01-01,BTC,29235.998697947,29472.789368396,28926.208534714
2020-12-31,BTC,28841.950816459,29110.760016469,28374.949589005
2020-12-30,BTC,28036.776196256,28796.686641703,27394.434492599
2020-12-29,BTC,26672.678560612,27022.669174114,26274.581672152
2020-12-28,BTC,26951.538306505,27186.148931261,26630.082106354
2020-12-27,BTC,27025.524281933,27890.761707218,26202.528231879
2020-12-26,BTC,25262.866322482,26545.306298472,24637.077592009
2020-12-25,BTC,24025.631831883,24668.491942467,23498.617956391
2020-12-24,BTC,23212.620000975,23706.470523028,22840.320601051
2020-12-23,BTC,23533.729428084,23815.541119485,23104.6268083
2020-12-22,BTC,23086.36937046,23718.122446788,22558.504610935
2020-12-21,BTC,23241.905959613,23947.65330564,22300.175501581
2020-12-20,BTC,23582.849886788,24075.11176086,23269.154121488
