Date,Symbol,AVG Price,High,Low
2020-12-19,ETH,656.292209703,666.634979564,648.907244228
2020-12-18,ETH,646.25318573,658.181421053,636.944907768
2020-12-17,ETH,650.622081588,670.911580562,636.464756869
2020-12-16,ETH,602.927705301,633.712097,583.687967006
2020-12-15,ETH,587.351538063,594.980004797,582.873847804
2020-12-14,ETH,584.512738176,589.864045711,578.625601423
2020-12-13,ETH,580.753403904,591.650385998,565.913198792
2020-12-12,ETH,559.362322434,571.485291174,552.751836882
2020-12-11,ETH,546.597149484,555.162559237,539.751862503
2020-12-10,ETH,562.661912876,570.982613013,553.230178464
2020-12-09,ETH,559.911361825,575.315766037,538.761824775
2020-12-08,ETH,579.150944261,592.093833713,555.162292033
2020-12-07,ETH,594.31311678,601.153035622,587.736841481
2020-12-06,ETH,596.227735412,604.929422804,587.251104315
2020-12-05,ETH,587.37991042,594.578610514,568.846001501
2020-12-04,ETH,596.630180054,616.910539862,573.776432513
2020-12-03,ETH,605.881405604,617.483499989,590.443536893
2020-12-02,ETH,593.495159622,599.829712225,582.895106563
2020-12-01,ETH,603.036335924,624.442194318,585.697205798
2020-11-30,ETH,593.54664671,611.868906549,574.968641315
2020-11-29,ETH,550.075727184,573.817936802,535.774370643
2020-11-28,ETH,525.421711938,546.165965436,509.452975146
2020-11-27,ETH,514.450041385,528.869726635,503.051449154
2020-11-26,ETH,521.177154455,571.213022466,492.215827744
2020-11-25,ETH,591.626566933,603.151230491,568.013568034
2020-11-24,ETH,607.541333744,616.52775,598.866863376
2020-11-23,ETH,587.00626692,607.997766041,556.650406715
2020-11-22,ETH,547.04367421,574.711766428,526.360188541
2020-11-21,ETH,522.952923027,542.571933135,506.576582837
2020-11-20,ETH,497.870995641,510.375575815,472.836167009
2020-11-19,ETH,474.380212969,479.371610103,467.553568913
2020-11-18,ETH,477.720820907,489.195669543,470.179318326
2020-11-17,ETH,469.101637374,480.713013741,462.202918446
2020-11-16,ETH,454.832937382,461.269978423,446.890874244
2020-11-15,ETH,453.936750525,460.424411565,443.185527056
2020-11-14,ETH,462.062837371,471.985290838,456.079891211
2020-11-13,ETH,465.395636466,474.006934989,458.807108585
2020-11-12,ETH,459.242171649,463.461015473,454.390669095
2020-11-11,ETH,462.13370498,471.023714141,456.099342783
2020-11-10,ETH,447.367789805,451.816704934,442.125668807
2020-11-09,ETH,448.320763919,454.907919399,438.704489216
2020-11-08,ETH,445.060881175,455.054280989,437.140051694
2020-11-07,ETH,454.61851096,462.377177753,428.456352728
2020-11-06,ETH,437.307604165,454.529255296,419.01478288
2020-11-05,ETH,406.769368321,414.890188817,398.881117911
2020-11-04,ETH,389.236437304,405.168015511,379.661103344
2020-11-03,ETH,380.638970727,388.295067185,374.292140533
2020-11-02,ETH,390.368948454,402.048297986,383.046050172
2020-11-01,ETH,389.071943283,396.03441101,385.927945722
2020-10-31,ETH,386.880969355,391.596865016,382.966926741
2020-10-30,ETH,382.407945595,388.422925142,376.861629908
2020-10-29,ETH,388.958164498,391.757388828,383.204003986
2020-10-28,ETH,393.907327413,407.456422809,384.003972038
2020-10-27,ETH,399.642068077,408.743773542,392.448043703
2020-10-26,ETH,401.280560883,409.948404108,387.099662515
2020-10-25,ETH,409.515857653,415.906883789,406.58420005
2020-10-24,ETH,412.422245278,415.732759331,408.649964041
2020-10-23,ETH,412.510253821,418.021628094,406.411449591
2020-10-22,ETH,406.625724337,418.015839843,393.79694498
2020-10-21,ETH,384.358559576,397.575405735,370.619095623
2020-10-20,ETH,373.835025184,379.921849441,368.549496109
2020-10-19,ETH,377.848707092,382.834740898,374.145446761
2020-10-18,ETH,373.462314929,378.03318477,368.932323506
2020-10-17,ETH,367.70560574,368.720012906,365.134329393
2020-10-16,ETH,369.930750086,379.553261027,365.589945199
2020-10-15,ETH,377.092255422,380.019126906,373.14202366
2020-10-14,ETH,380.441127297,384.012664178,375.281082996
2020-10-13,ETH,382.568812749,386.83718712,378.126538453
2020-10-12,ETH,379.251886417,393.67255311,367.402691644
2020-10-11,ETH,373.488384649,375.626393108,371.241596264
2020-10-10,ETH,373.781695971,377.123643506,366.806636442
2020-10-09,ETH,357.282788653,366.797580382,349.06564333
2020-10-08,ETH,343.852548996,351.57758829,336.554877092
2020-10-07,ETH,339.986466564,341.627014765,337.260766081
2020-10-06,ETH,348.751626882,354.651451447,338.952400694
2020-10-05,ETH,352.67322896,354.512929661,350.901680488
2020-10-04,ETH,348.89456641,353.128770406,345.768111856
2020-10-03,ETH,347.634739614,350.93505301,345.181178277
2020-10-02,ETH,345.290378352,353.620215271,338.769063636
2020-10-01,ETH,361.052712591,368.441638073,349.870252185
2020-09-30,ETH,356.934109809,360.445532308,354.776152556
2020-09-29,ETH,356.13255676,359.665913143,353.248334027
2020-09-28,ETH,361.051180212,365.37372861,357.36073246
2020-09-27,ETH,355.193173679,360.971609439,351.621477288
2020-09-26,ETH,352.784680678,355.257597696,349.749425387
2020-09-25,ETH,347.507297913,356.468971631,340.282865513
2020-09-24,ETH,335.355695215,350.033990774,321.886647425
2020-09-23,ETH,336.972410958,343.853460052,321.515712829
2020-09-22,ETH,343.053715872,345.380576474,340.211972272
2020-09-21,ETH,357.123400268,375.070354768,339.471740003
2020-09-20,ETH,376.730373384,384.66884041,368.72497427
2020-09-19,ETH,383.627569754,386.185807104,379.590039081
2020-09-18,ETH,385.688553206,388.692866042,379.527136236
2020-09-17,ETH,381.952782153,392.838350464,371.020316472
2020-09-16,ETH,364.945504134,371.079820861,359.348756108
2020-09-15,ETH,372.060499477,379.44538588,364.481004732
2020-09-14,ETH,371.31067121,380.624418733,361.191383798
2020-09-13,ETH,374.380846964,387.553064438,357.521987162
2020-09-12,ETH,374.859354047,385.25807912,369.657146169
2020-09-11,ETH,366.886960024,374.698962383,358.434436874
2020-09-10,ETH,367.951325853,374.341219879,356.321715713
2020-09-09,ETH,346.329925754,357.856078392,333.656253089
2020-09-08,ETH,342.6004087,352.456173857,333.891023125
2020-09-07,ETH,346.114229047,356.36425248,332.736102883
2020-09-06,ETH,343.861970164,357.104536751,322.752817638
2020-09-05,ETH,361.664080235,390.968680954,322.750336611
2020-09-04,ETH,389.288596639,398.927131954,377.755805148
2020-09-03,ETH,420.843104451,448.178708411,389.420462128
2020-09-02,ETH,453.6454602,478.130793149,429.740830678
2020-09-01,ETH,464.432278374,483.136546213,433.130938004
2020-08-31,ETH,430.029697332,437.057090272,420.723456559
2020-08-30,ETH,412.298384347,427.281350288,400.919196321
2020-08-29,ETH,399.946158303,404.780057821,393.835376668
2020-08-28,ETH,391.280486656,396.331501033,382.212248319
2020-08-27,ETH,383.903487536,390.428799209,377.036415518
2020-08-26,ETH,385.537863778,390.477433018,380.667083633
2020-08-25,ETH,392.078598677,406.813569908,376.343410849
2020-08-24,ETH,400.611468146,407.924210934,390.143959538
2020-08-23,ETH,391.252715661,394.614365067,386.386360222
2020-08-22,ETH,390.146932488,394.993287415,385.159665859
2020-08-21,ETH,406.686180235,416.838036284,389.868581617
2020-08-20,ETH,411.549253834,417.563251512,405.008177114
2020-08-19,ETH,412.330097196,425.763111158,400.863329697
2020-08-18,ETH,428.314243649,431.699061718,423.747527242
2020-08-17,ETH,430.999923773,439.507155375,424.880746846
2020-08-16,ETH,428.403866151,434.653081389,418.574543091
2020-08-15,ETH,436.358311104,440.643899202,432.435242053
2020-08-14,ETH,431.96660008,443.100932398,425.787727185
2020-08-13,ETH,398.357382857,429.561876982,385.293375634
2020-08-12,ETH,381.945282497,390.587864705,371.187581453
2020-08-11,ETH,387.670412159,397.771827464,374.085094006
2020-08-10,ETH,395.611188938,397.860399697,392.5318017
2020-08-09,ETH,392.369300841,398.423428296,387.122774867
2020-08-08,ETH,386.025600021,391.758690093,378.901371913
2020-08-07,ETH,389.062075746,397.550521742,371.081835525
2020-08-06,ETH,397.160287055,401.517102838,393.950139139
2020-08-05,ETH,394.823201039,403.321523752,387.846313115
2020-08-04,ETH,391.204672397,399.031330556,385.304506872
2020-08-03,ETH,386.442999749,394.654608859,374.579750678
2020-08-02,ETH,377.907058588,396.803431844,362.954606916
2020-08-01,ETH,360.653692103,385.252638337,344.814532002
2020-07-31,ETH,339.713774395,346.536898527,330.764360947
2020-07-30,ETH,322.262561312,336.917578941,317.078866256
2020-07-29,ETH,320.334776463,323.607032111,314.726451434
2020-07-28,ETH,317.610365675,324.426149268,310.574274851
2020-07-27,ETH,322.215542276,326.433716125,312.211598558
2020-07-26,ETH,306.948342762,313.621985352,300.866733669
2020-07-25,ETH,287.680247633,304.139176008,280.324406787
2020-07-24,ETH,275.460730876,284.93374674,270.10698471
2020-07-23,ETH,266.983518434,275.820665802,262.144100787
2020-07-22,ETH,245.255517369,261.940791415,242.718662555
2020-07-21,ETH,241.476670545,245.864007414,236.240889043
2020-07-20,ETH,237.67004661,239.057414772,235.84101611
2020-07-19,ETH,234.840441732,238.491192524,233.750130505
2020-07-18,ETH,234.429021761,236.212476531,232.635441404
2020-07-17,ETH,233.156274115,233.887025712,232.519151236
2020-07-16,ETH,234.474917985,238.402909823,232.240713101
2020-07-15,ETH,239.01712435,240.596985854,237.325730059
2020-07-14,ETH,239.477436136,241.26361512,238.108297211
2020-07-13,ETH,241.74846601,243.562495026,238.876615295
2020-07-12,ETH,239.932192445,241.14700324,238.110292646
2020-07-11,ETH,239.630077014,241.01633027,238.851462196
2020-07-10,ETH,239.600220887,242.142191838,237.895080187
2020-07-09,ETH,244.018008223,246.715142147,240.387569111
2020-07-08,ETH,243.238258444,247.566410731,238.966609025
2020-07-07,ETH,238.21481125,241.758447648,235.105580118
2020-07-06,ETH,233.916584696,240.162302762,227.428960983
2020-07-05,ETH,226.545762233,229.130644943,224.998699496
2020-07-04,ETH,226.697041408,229.112512253,225.443369399
2020-07-03,ETH,227.14603732,229.009476107,225.321664284
2020-07-02,ETH,229.380666118,231.772875242,226.503303934
2020-07-01,ETH,228.757585461,232.057206913,225.310832442
2020-06-30,ETH,227.088979627,228.746094367,225.534306853
2020-06-29,ETH,225.334216382,229.105662539,223.175128279
2020-06-28,ETH,224.009998992,227.90423509,220.510012076
2020-06-27,ETH,229.212986419,231.752579681,222.045763016
2020-06-26,ETH,231.518007604,233.491097414,230.077351147
2020-06-25,ETH,233.617551656,235.584233355,231.848951529
2020-06-24,ETH,240.460311705,248.102062755,234.092182458
2020-06-23,ETH,242.726361317,244.410092893,241.150108067
2020-06-22,ETH,237.020180985,243.11238188,229.351611901
2020-06-21,ETH,230.54647703,232.032114543,228.826388723
2020-06-20,ETH,228.938101572,230.348791299,227.344774258
2020-06-19,ETH,229.187755701,231.379769602,227.57950378
2020-06-18,ETH,232.230294497,233.93369695,230.016327801
2020-06-17,ETH,233.017442391,234.557573138,231.067677252
2020-06-16,ETH,233.350442886,235.482204897,229.715217314
2020-06-15,ETH,228.338446101,233.70740753,222.801401601
2020-06-14,ETH,236.556814381,238.831924082,233.816199418
2020-06-13,ETH,237.564325422,239.042819495,236.429474974
2020-06-12,ETH,236.054733347,238.414423669,232.012353301
2020-06-11,ETH,242.318732251,249.661549901,231.108045391
2020-06-10,ETH,244.946443557,248.193718086,243.104548504
2020-06-09,ETH,243.814262136,246.23565712,242.620659002
2020-06-08,ETH,243.672457447,244.634215434,242.049146516
2020-06-07,ETH,241.176830639,244.92882499,236.805760088
2020-06-06,ETH,241.764333099,244.272966154,240.380621721
2020-06-05,ETH,243.529499245,246.3226696,241.159822441
2020-06-04,ETH,242.833080388,245.565012117,239.201753006
2020-06-03,ETH,238.940183329,242.062114612,236.155874065
2020-06-02,ETH,243.607919417,251.675668069,233.674789135
2020-06-01,ETH,238.112193304,245.530683877,231.839254903
2020-05-31,ETH,236.966002134,242.789744971,231.056979029
2020-05-30,ETH,231.40008842,242.882701538,218.998206132
2020-05-29,ETH,220.549848365,222.6223882,218.689793388
2020-05-28,ETH,210.973080169,219.156431815,206.580487682
2020-05-27,ETH,205.724136052,208.029523568,202.555988999
2020-05-26,ETH,203.048308473,205.515025738,200.797632222
2020-05-25,ETH,203.727012957,206.08048683,202.046409939
2020-05-24,ETH,207.839805368,210.231117372,204.662863783
2020-05-23,ETH,207.994070224,209.933355562,205.9380932
2020-05-22,ETH,203.278184457,208.016918832,198.500299056
2020-05-21,ETH,205.232577223,210.971225142,196.4155689
2020-05-20,ETH,212.305492546,214.338618737,208.670973501
2020-05-19,ETH,212.643407916,213.915279918,210.458407858
2020-05-18,ETH,212.715803533,215.461995356,207.758043503
2020-05-17,ETH,204.50170961,208.527607718,200.694624356
2020-05-16,ETH,200.106658289,202.217754856,195.584532303
2020-05-15,ETH,199.181104799,202.579012532,194.833360723
2020-05-14,ETH,200.568471401,203.358986281,197.456081929
2020-05-13,ETH,193.261793539,199.444691701,189.650325495
2020-05-12,ETH,189.326689221,191.167089226,186.579153059
2020-05-11,ETH,187.68145669,190.09918867,182.720063632
2020-05-10,ETH,189.13955776,199.846572741,184.707430676
2020-05-09,ETH,212.304268108,214.120603094,210.074910467
2020-05-08,ETH,212.973251898,215.273468165,209.982600971
2020-05-07,ETH,207.559388801,213.756518589,202.664750962
2020-05-06,ETH,208.857092556,211.093401643,205.47921952
2020-05-05,ETH,207.2104048,210.62922887,204.897615451
